region,asset,listed,name,symbol,update_dttm,last_page,summary,sector,industry,forum
US,Topics,NYSE,Equinor ASA,EQNR,20230102 174108,,"{'company': ['Equinor ASA', 'Statoil'], 'details': ['Equinor', 'DPUSA'], 'execs': ['Anders Opedal', 'Opedal']}",Energy,Oil & Gas Integrated,"{'messageBoardId': 'finmb_989228', 'uuid': '670dbf07-e03d-3575-a91f-5b7783a34902'}"
US,Topics,NYSE,Equity Residential,EQR,20230110 085115,,"{'company': ['Equity Residential'], 'details': [], 'execs': ['Mark Parrell', 'Parrell']}",Real Estate,REIT—Residential,"{'messageBoardId': 'finmb_28209', 'uuid': 'ce422961-0af7-3abb-bdb6-618d92a33599'}"
US,Topics,NYSE,EQT Corporation,EQT,20230109 085126,,"{'company': ['EQT Corporation'], 'details': [], 'execs': []}",Energy,Oil & Gas E&P,"{'messageBoardId': 'finmb_269924', 'uuid': 'bfa511a0-149d-3859-b584-acb8d48f75a0'}"
US,Topics,NASDAQ,Telefonaktiebolaget LM Ericsson (publ),ERIC,20230109 092629,,"{'company': ['Telefonaktiebolaget LM Ericsson', 'Ericsson'], 'details': [], 'execs': ['Boerje Ekholm', 'Ekholm']}",Technology,Communication Equipment,"{'messageBoardId': 'finmb_269706', 'uuid': '7625a0ed-0baa-398e-b340-96483898a4fe'}"
US,Topics,NASDAQ,Erie Indemnity Company,ERIE,20230109 100127,,"{'company': ['Erie Indemnity Company'], 'details': ['Erie Indemnity', 'Erie Insurance Exchange'], 'execs': ['Timothy NeCastro', 'NeCastro']}",Financial Services,Insurance Brokers,"{'messageBoardId': 'finmb_387618', 'uuid': '2380a477-c1f6-3f95-8727-8330a678e1b6'}"
US,Topics,NYSE,Eversource Energy,ES,20230109 103625,,"{'company': ['Eversource Energy'], 'details': ['NSTAR Electric Company'], 'execs': ['Joseph Nolan', 'Nolan']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_292525', 'uuid': '04c19fa1-e772-3b66-b0aa-d2efe61f25cd'}"
US,Topics,NASDAQ,Elbit Systems Ltd.,ESLT,20230109 114742,,"{'company': ['Elbit Systems Ltd.'], 'details': [], 'execs': []}",Industrials,Aerospace & Defense,"{'messageBoardId': 'finmb_645738', 'uuid': '675b079a-d94c-37da-ac6e-f5f51f6816bc'}"
US,Topics,NYSE,"Essex Property Trust, Inc.",ESS,20230109 122241,,"{'company': ['Essex Property Trust, Inc.'], 'details': ['Essex Property Trust', 'Essex Property', 'Essex Portfolio'], 'execs': ['Michael Schall', 'Schall']}",Real Estate,REIT—Residential,"{'messageBoardId': 'finmb_332646', 'uuid': 'ffea021a-2ef0-3d50-98bb-8ae2f868d64e'}"
US,Topics,NYSE,Elastic N.V.,ESTC,20230109 125733,,"{'company': ['Elastic N.V.'], 'details': ['Elastic NV', 'Elastic Stack', 'Logstash', 'Elasticsearch', 'Kibana'], 'execs': ['Ashutosh Kulkarni', 'Kulkarni']}",Technology,Software—Application,"{'messageBoardId': 'finmb_224101504', 'uuid': 'ce177ef4-85e8-35eb-b112-29db2a39801d'}"
US,Topics,NYSE,Energy Transfer LP,ET,20230109 133243,,"{'company': ['Energy Transfer LP'], 'details': ['Energy Transfer'], 'execs': ['Marshall McCrea', 'McCrea']}",Energy,Oil & Gas Midstream,"{'messageBoardId': 'finmb_23812789', 'uuid': 'ae41a6d3-8b78-379b-8675-941ff0c0c92d'}"
US,Topics,NYSE,Eaton Corporation plc,ETN,20230109 140624,,"{'company': ['Eaton Corporation plc', 'Eaton'], 'details': ['Eaton Corporation'], 'execs': ['Craig Arnold', 'Arnold']}",Industrials,Specialty Industrial Machinery,"{'messageBoardId': 'finmb_175265', 'uuid': 'd915d9d9-a9db-3687-8919-cdbdb89be5d8'}"
US,Topics,NYSE,Entergy Corporation,ETR,20230109 144240,,"{'company': ['Entergy Corporation'], 'details': ['Entergy', 'Entergy Wholesale Commodities'], 'execs': ['Leo Denault', 'Denault']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_269764', 'uuid': '34672e59-5464-3650-805b-0d4655e5b335'}"
US,Topics,NASDAQ,"Etsy, Inc.",ETSY,20230109 151610,,"{'company': ['Etsy, Inc.'], 'details': ['Etsy', 'Reverb', 'Depop', 'Etsy.com'], 'execs': ['Josh Silverman', 'Silverman']}",Consumer Cyclical,Internet Retail,"{'messageBoardId': 'finmb_28492682', 'uuid': 'e8678f78-c8d3-39dd-ba5a-d4a80114093b'}"
US,Topics,NYSE,"Evergy, Inc.",EVRG,20221230 152237,,"{'company': ['Evergy, Inc.'], 'details': ['Evergy', 'Evergy Kansas Central', 'Evergy Missouri West', 'Transource Energy', 'Evergy Metro', 'Evergy Kansas South', 'Evergy Transmission Company', 'Transource'], 'execs': ['David Campbell', 'Campbell']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_324490', 'uuid': 'ef319db6-f808-3fa2-98f1-1248cd3239a7'}"
US,Topics,NYSE,Edwards Lifesciences Corporation,EW,20221230 155733,,"{'company': ['Edwards Lifesciences Corporation'], 'details': ['Edwards Lifesciences', 'Tricuspid Therapies', 'Edwards SAPIEN', 'Edwards SAPIEN XT', 'Edwards SAPIEN 3', 'Edwards SAPIEN 3 Ultra', 'Transcatheter Mitral'], 'execs': ['Michael Mussallem', 'Mussallem']}",Healthcare,Medical Devices,"{'messageBoardId': 'finmb_1008249', 'uuid': '0283ea19-986f-36f3-941d-b1259ad58835'}"
US,Topics,NASDAQ,"East West Bancorp, Inc.",EWBC,20230102 174108,,"{'company': ['East West Bancorp'], 'details': ['East West Bank'], 'execs': ['Dominic Ng', 'Ng']}",Financial Services,Banks—Diversified,"{'messageBoardId': 'finmb_396680', 'uuid': 'a3bcd9dd-f76b-35db-90eb-2117fc02f994'}"
US,Topics,NASDAQ,Exact Sciences Corporation,EXAS,20230110 085115,,"{'company': ['Exact Sciences Corporation'], 'details': ['Exact Sciences', 'Oncotype DX', 'Oncotype MAPTM', 'GEM ExTra', 'Oncotype DX AR-V7', 'Oncotype', 'Cologuard'], 'execs': ['Kevin Conroy', 'Conroy']}",Healthcare,Diagnostics & Research,"{'messageBoardId': 'finmb_28311', 'uuid': 'cc64cb89-936d-3419-82bf-b1c20cc85a89'}"
US,Topics,NASDAQ,Exelon Corporation,EXC,20230109 085126,,"{'company': ['Exelon Corporation'], 'details': ['Exelon', 'Pepco', 'PECO', 'PECO Energy Company', 'Pepco Holdings', 'Baltimore Gas and Electric Company', 'Commonwealth Edison Company', 'Exelon Generation Company', 'Atlantic City Electric Company', 'Potomac Electric Power Company', 'Delmarva Power & Light Company', 'ComEd'], 'execs': ['Christopher Crane', 'Crane']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_296181', 'uuid': '6d3f2d3b-bdf6-31c1-92eb-055f5a0358c5'}"
US,Topics,NASDAQ,"Expeditors International of Washington, Inc.",EXPD,20230109 092629,,"{'company': ['Expeditors International of Washington'], 'details': [], 'execs': ['Jeffrey Scott Musser', 'Musser']}",Industrials,Integrated Freight & Logistics,"{'messageBoardId': 'finmb_270071', 'uuid': '887ad785-966b-33ef-b557-a45155fda78c'}"
US,Topics,NASDAQ,"Expedia Group, Inc.",EXPE,20230109 100127,,"{'company': ['Expedia Group, Inc.'], 'details': ['Expedia Group', 'Expedia', 'Vrbo', 'ebookers', 'trivago', 'Hotels.com', 'Expedia Partner Solutions', 'Orbitz', 'Wotif Group', 'Travelocity', 'Brand Expedia', 'Expedia Business Services'], 'execs': ['Peter Kern', 'Kern']}",Consumer Cyclical,Travel Services,"{'messageBoardId': 'finmb_25915843', 'uuid': '7a3a4658-7dda-3ee4-bdf5-94a0eb6dd758'}"
US,Topics,NYSE,Extra Space Storage Inc.,EXR,20230109 103625,,"{'company': ['Extra Space Storage Inc.'], 'details': ['Extra Space Storage'], 'execs': ['Joseph Margolis', 'Margolis']}",Real Estate,REIT—Industrial,"{'messageBoardId': 'finmb_8057672', 'uuid': 'eb63de47-b869-3d31-9fef-a05620191725'}"
US,Topics,NYSE,Ford Motor Company,F,20230109 114742,,"{'company': ['Ford Motor Company'], 'details': ['Ford Motor', 'Ford Credit', 'Ford', 'Argo AI', 'F-150'], 'execs': ['James Duncan Farley', 'Farley']}",Consumer Cyclical,Auto Manufacturers,"{'messageBoardId': 'finmb_106335', 'uuid': '80061894-3025-315f-869e-4e1f09471012'}"
US,Topics,NASDAQ,"Diamondback Energy, Inc.",FANG,20230109 122241,,"{'company': ['Diamondback Energy, Inc.'], 'details': ['Diamondback Energy', 'QEP Resources', 'Diamondback E&P', 'Viper Energy Partners', 'Rattler Midstream'], 'execs': ['Travis Stice', 'Stice']}",Energy,Oil & Gas E&P,"{'messageBoardId': 'finmb_170245760', 'uuid': '7f448654-4da6-3c99-be09-c9bfe680da59'}"
US,Topics,NASDAQ,Fastenal Company,FAST,20230109 125733,,"{'company': ['Fastenal Company'], 'details': ['Fasternal'], 'execs': ['Daniel Florness', 'Florness']}",Industrials,Industrial Distribution,"{'messageBoardId': 'finmb_270747', 'uuid': 'dca6e617-f6fb-3403-bdeb-311e7e7c93cc'}"
US,Topics,NYSE,"Fortune Brands Innovations, Inc.",FBIN,20230109 133243,,"{'company': ['Fortune Brands Innovations, Inc.'], 'details': ['Fortune Brands Innovations', 'Fortune Brands Home & Security, Inc.', 'Fortune Brands Home & Security', 'Moen', 'ROHL', 'Riobel', 'Fypon', 'Fiberon', 'Perrin & Rowe', 'Victoria+Albert', 'Therma-Tru'], 'execs': ['Nicholas Fink', 'Fink']}",Industrials,Building Products & Equipment,"{'messageBoardId': 'finmb_33174798', 'uuid': '9fb2f891-65f3-3815-bf6e-f35cd280ff82'}"
US,Topics,NASDAQ,"First Citizens BancShares, Inc.",FCNCA,20230109 140624,,"{'company': ['First Citizens BancShares, Inc.'], 'details': ['First Citizens BancShares', 'First-Citizens Bank & Trust Company', 'First-Citizens Bank & Trust', 'First Citizens Asset Management', 'First Citizens Investor Services'], 'execs': ['Frank Holding', 'Holding']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_343779', 'uuid': '20b2c694-998f-3949-8574-b3c92bcdf497'}"
US,Topics,NYSE,Freeport-McMoRan Inc.,FCX,20230109 144240,,"{'company': ['Freeport-McMoRan Inc.', 'FCX'], 'details': ['Freeport-McMoRan'], 'execs': ['Richard Adkerson', 'Adkerson']}",Basic Materials,Copper,"{'messageBoardId': 'finmb_273607', 'uuid': '3a447e02-efa8-35e4-90c2-8f814502ceb8'}"
US,Topics,NYSE,FactSet Research Systems Inc.,FDS,20230109 151610,,"{'company': ['FactSet Research Systems Inc.'], 'details': ['FactSet Research Systems', 'FactSet Research', 'FactSet'], 'execs': ['Philip Snow', 'Snow']}",Financial Services,Financial Data & Stock Exchanges,"{'messageBoardId': 'finmb_347669', 'uuid': '1478cfa1-e4c4-3890-89d4-c70273b1f5ac'}"
US,Topics,NYSE,FedEx Corporation,FDX,20221230 152237,,"{'company': ['FedEx Corporation'], 'details': ['FedEx', 'FedEx Services', 'FedEx Freight', 'FedEx', 'FedEx Home Delivery', 'FedEx Ground', 'FedEx Express'], 'execs': ['Rajesh Subramaniam', 'Subramaniam']}",Industrials,Integrated Freight & Logistics,"{'messageBoardId': 'finmb_22666093', 'uuid': '42d0996b-9893-37c0-a7cd-634db653f5b3'}"
US,Topics,NYSE,FirstEnergy Corp.,FE,20221230 155733,,"{'company': ['FirstEnergy Corp'], 'details': ['West Penn Power Company', 'Potomac Edison Company', 'Monongahela Power Company', 'Jersey Central Power & Light Company', 'FirstEnergy'], 'execs': ['Steven Strah', 'Strah']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_108443', 'uuid': '640a9599-5956-3996-9dc3-b7b8e0bd4d9d'}"
US,Topics,NYSE,Ferguson plc,FERG,20230102 174108,,"{'company': ['Ferguson PLC'], 'details': ['Ferguson'], 'execs': ['Kevin Murphy', 'Murphy']}",Industrials,Industrial Distribution,"{'messageBoardId': 'finmb_875151', 'uuid': '5b0192ea-0f81-3d1f-afbe-f2993df643cf'}"
US,Topics,NASDAQ,"F5, Inc.",FFIV,20230110 085115,,"{'company': ['F5, Inc.', 'F5 Networks, Inc.'], 'details': ['F5 Networks', 'F5'], 'execs': ['Francois Locoh-Donou', 'Locoh-Donou']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_90323', 'uuid': '74deeff5-ae06-3475-b60f-4586828ca65e'}"
US,Topics,NYSE,First Horizon Corporation,FHN,20230109 085126,,"{'company': ['First Horizon Corporation'], 'details': ['First Horizon Bank', 'First Horizon'], 'execs': ['David Bryan Jordan', 'Jordan']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_272721', 'uuid': '7efc6368-554c-31d4-b72e-fea581b459e5'}"
US,Topics,NYSE,Fair Isaac Corporation,FICO,20230109 092629,,"{'company': ['Fair Isaac Corporation'], 'details': ['FICO', 'Fair Isaac', 'FICO Platform', 'myFICO.com'], 'execs': ['William Lansing', 'Lansing']}",Technology,Software—Application,"{'messageBoardId': 'finmb_270427', 'uuid': '55b4335e-24c0-37ae-80bb-efabaa3f157a'}"
US,Topics,NYSE,"Fidelity National Information Services, Inc.",FIS,20230109 100127,,"{'company': ['Fidelity National Information Services, Inc.'], 'details': ['Fidelity National Information Services'], 'execs': ['Gary Norcross', 'Norcross']}",Technology,Information Technology Services,"{'messageBoardId': 'finmb_10081196', 'uuid': '4f10e208-f47b-3b4d-b5a5-e6f115a6df1a'}"
US,Topics,NASDAQ,"Fiserv, Inc.",FISV,20230109 103625,,"{'company': ['Fiserv, Inc.'], 'details': ['Fiserv'], 'execs': ['Frank Bisignano', 'Bisignano']}",Technology,Information Technology Services,"{'messageBoardId': 'finmb_128209', 'uuid': '65deb02a-5e11-3c5e-9eee-dab769045f47'}"
US,Topics,NASDAQ,Fifth Third Bancorp,FITB,20230109 114742,,"{'company': ['Fifth Third Bancorp'], 'details': ['Fifth Third Bank'], 'execs': ['Timothy Spence', 'Spence']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_270961', 'uuid': 'd1308428-6d07-3634-a9db-5e60d0807a23'}"
US,Topics,NASDAQ,"Five Below, Inc.",FIVE,20230109 122241,,"{'company': ['Five Below'], 'details': [], 'execs': ['Joel Anderson', 'Anderson']}",Consumer Cyclical,Specialty Retail,"{'messageBoardId': 'finmb_11464323', 'uuid': '180bb5e3-81e3-36e2-a46b-88c92770ee75'}"
US,Topics,NASDAQ,"Five9, Inc.",FIVN,20230109 125733,,"{'company': ['Five9 Inc.'], 'details': ['Five9'], 'execs': ['Rowan Mehail Trollope', 'Trollope']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_6491418', 'uuid': 'ad6c8013-440a-33f0-8c59-56e96b322380'}"
US,Topics,NASDAQ,Flex Ltd.,FLEX,20230109 133243,,"{'company': ['Flex Ltd.'], 'details': [], 'execs': []}",Technology,Electronic Components,"{'messageBoardId': 'finmb_26510', 'uuid': 'f7109ecb-a027-3167-8bb0-302d0da6496b'}"
US,Topics,NYSE,"FLEETCOR Technologies, Inc.",FLT,20230109 140624,,"{'company': ['FLEETCOR Technologies, Inc.'], 'details': ['Mannatec', 'FleetCor', 'FleetCor Technologies', 'FleetCor Technologies Operating Company'], 'execs': ['Ronald Clarke', 'Clarke']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_28756', 'uuid': '1cc288bb-3360-3602-913d-8ffe37a874f9'}"
US,Topics,NYSE,FMC Corporation,FMC,20230109 144240,,"{'company': ['FMC Corporation'], 'details': ['FMC', 'Cyazypyr', 'Cyantraniliprole'], 'execs': ['Mark Douglas', 'Douglas']}",Basic Materials,Agricultural Inputs,"{'messageBoardId': 'finmb_28606', 'uuid': '051015aa-ba29-34a0-abcc-e745beedaea1'}"
US,Topics,NYSE,Fresenius Medical Care AG & Co. KGaA,FMS,20230109 151610,,"{'company': ['Fresenius Medical Care AG & Co.'], 'details': ['Fresenius Medical Care'], 'execs': ['Rice Powell', 'Powell']}",Healthcare,Medical Care Facilities,"{'messageBoardId': 'finmb_384522', 'uuid': 'f13d3c2d-97b7-384c-acb0-6100954459d3'}"
US,Topics,NYSE,"Fomento Económico Mexicano, S.A.B. de C.V.",FMX,20221230 152237,,"{'company': ['Fomento Economico Mexicano'], 'details': ['Coca-Cola FEMSA', 'Heineken Holding N.V FEMSA', 'FEMSA Comercio-Retail Division', 'Heineken N.V.', 'FEMSA Comercio-Fuel Division', 'CB Equity', 'FEMSA Comercio'], 'execs': ['Miguel Eduardo Padilla Silva', 'Silva']}",Consumer Defensive,Beverages—Brewers,"{'messageBoardId': 'finmb_390225', 'uuid': 'c0943023-1bdf-3272-9142-50ee62caa980'}"
US,Topics,NYSE,"Floor & Decor Holdings, Inc.",FND,20221230 155733,,"{'company': ['Floor & Decor Holdings, Inc.'], 'details': ['Floor & Decor Holdings', 'Floor & Decor'], 'execs': ['Thomas Taylor', 'Taylor']}",Consumer Cyclical,Home Improvement Retail,"{'messageBoardId': 'finmb_734078', 'uuid': 'ea273a00-cab2-3665-ab4e-09f0c3905677'}"
US,Topics,NYSE,"Fidelity National Financial, Inc.",FNF,20230102 174108,,"{'company': ['Fidelity National Financial, Inc.', 'FNF'], 'details': ['Fidelity National Financial'], 'execs': ['Michael Joseph Nolan', 'Nolan']}",Financial Services,Insurance—Specialty,"{'messageBoardId': 'finmb_22986276', 'uuid': 'ec3e0ec2-1f72-3ea6-bac2-059ed347e53b'}"
US,Topics,NYSE,Franco-Nevada Corporation,FNV,20230110 085115,,"{'company': ['Franco-Nevada Corporation'], 'details': ['Franco-Nevada', 'Franco-Nevada Canada Holdings', 'Franco-Nevada (Barbados) Corporation', 'Franco-Nevada Barbados Corporation', 'Franco-Nevada U.S. Corporation', 'Franco-Nevada Australia Pty', 'Franco-Nevada Australia'], 'execs': ['Paul Brink', 'Brink']}",Basic Materials,Gold,"{'messageBoardId': 'finmb_39417218', 'uuid': 'da43e31b-688f-39ee-9221-1d560969c091'}"
US,Topics,NASDAQ,Fox Corporation,FOXA,20230109 085126,,"{'company': ['Fox Corporation'], 'details': ['FOX Studios', 'FOX'], 'execs': ['Lachlan Keith Murdoch', 'Murdoch']}",Communication Services,Entertainment,"{'messageBoardId': 'finmb_546623668', 'uuid': '988101dd-4716-3ab5-b819-816698ffba57'}"
US,Topics,NYSE,First Republic Bank,FRC,20230109 092629,,"{'company': ['First Republic Bank'], 'details': ['First Republic Investment Management', 'First Republic Securities Company', 'First Republic Securities'], 'execs': ['Michael Roffler', 'Roffler']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_272383', 'uuid': 'fee69989-f4a1-3376-afc2-a35094ec5540'}"
US,Topics,NYSE,Federal Realty Investment Trust,FRT,20230109 100127,,"{'company': ['Federal Realty Investment Trust'], 'details': ['Federal Realty Investment'], 'execs': ['Donald Wood', 'Wood']}",Real Estate,REIT—Retail,"{'messageBoardId': 'finmb_271305', 'uuid': '78719075-9cf7-3d6b-af71-6a59d4f27484'}"
US,Topics,NASDAQ,"First Solar, Inc.",FSLR,20230109 103625,,"{'company': ['First Solar, Inc.'], 'details': ['First Solar'], 'execs': ['Mark Widmar', 'Widmar']}",Technology,Solar,"{'messageBoardId': 'finmb_4593731', 'uuid': 'e8b9ad1f-8c6e-3941-8adb-df3003710c1e'}"
US,Topics,NYSE,Farfetch Limited,FTCH,20230109 114742,,"{'company': ['Farfetch Limited'], 'details': ['Farfetch', 'BrownsFashion.com', 'Farfetch Platform Solutions', 'StadiumGoods.com', 'Farfetch Marketplace'], 'execs': ['Jose Ferreira Neves', 'Neves']}",Consumer Cyclical,Internet Retail,"{'messageBoardId': 'finmb_578134665', 'uuid': '650aca9a-6b74-3d0d-92d7-88cdd15dfdc3'}"
US,Topics,NASDAQ,"Fortinet, Inc.",FTNT,20230109 122241,,"{'company': ['Fortinet, Inc.'], 'details': ['Fortinet', 'Fortinet Security Fabric', 'FortiGuard Labs'], 'execs': ['Ken Xie', 'Xie']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_2689126', 'uuid': '8fc5534b-9ba8-33ef-872b-7b68698408fd'}"
US,Topics,NYSE,Fortis Inc.,FTS,20230109 125733,,"{'company': ['Fortis Inc.'], 'details': ['Fortis', 'FortisAlberta', 'Belize Electric Company Limited', 'International Transmission Company', 'ITC Midwest', 'UNS Gas', 'Michigan Electric Transmission Company', 'FortisBC Energy', 'Electric Corporation', 'ITC Investment Holdings', 'Central Hudson Gas', 'ITC Great Plains', 'ITC Holdings', 'CH Energy Group', 'Aitken Creek Gas Storage ULC', 'Aitken Creek', 'Tucson Electric Power Company', 'UNS Energy Corporation', 'UNS Electric', 'BECOL', 'TEP'], 'execs': ['David Gerard Hutchens', 'Hutchens']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_875612', 'uuid': 'fd1bb0ba-5423-328f-ab3c-08da595124b6'}"
US,Topics,NYSE,Fortive Corporation,FTV,20230109 133243,,"{'company': ['Fortive Corporation'], 'details': ['Fortive', 'Fluke', 'Gordian', 'Intelex', 'Pruftechnik', 'Accruent'], 'execs': ['James Lico', 'Lico']}",Technology,Scientific & Technical Instruments,"{'messageBoardId': 'finmb_318505463', 'uuid': '1b517de9-8c4c-31b6-81b9-8e271cbed5f0'}"
US,Topics,NASDAQ,Futu Holdings Limited,FUTU,20230109 140624,,"{'company': ['Futu Holdings Limited'], 'details': ['Futu Holdings', 'Futu', 'Futu NiuNiu'], 'execs': ['Hua Li Leaf', 'Leaf']}",Financial Services,Capital Markets,"{'messageBoardId': 'finmb_596529709', 'uuid': 'c659d3f5-2e77-317e-8fff-518767e3783a'}"
US,Topics,NASDAQ,Formula One Group,FWONK,20230109 144240,,"{'company': ['Liberty Media Corporation'], 'details': ['Liberty Media', 'Sirius XM Holdings', 'Formula 1', 'Sirius XM', 'Pandora'], 'execs': ['Gregory Maffei', 'Maffei']}",Communication Services,Entertainment,"{'messageBoardId': 'finmb_331718339', 'uuid': '6ab6976a-c74f-3a74-b2d1-23708c87a3c4'}"
US,Topics,NYSE,Genpact Limited,G,20230109 151610,,"{'company': ['Genpact Limited'], 'details': ['Genpact'], 'execs': []}",Technology,Information Technology Services,"{'messageBoardId': 'finmb_34323388', 'uuid': 'dfcf28d0-7345-39a6-a693-bc8194de62bf'}"
US,Topics,NYSE,General Dynamics Corporation,GD,20221230 152237,,"{'company': ['General Dynamics Corporation'], 'details': ['General Dynamics'], 'execs': ['Phebe Novakovic', 'Novakovic']}",Industrials,Aerospace & Defense,"{'messageBoardId': 'finmb_36623', 'uuid': 'cf891d10-f77f-3499-a9a1-8b0ce462546b'}"
US,Topics,NYSE,GoDaddy Inc.,GDDY,20221230 155733,,"{'company': ['GoDaddy Inc.'], 'details': ['GoDaddy', 'GoDaddy Payments'], 'execs': ['Amanpal Bhutani', 'Bhutani']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_107633', 'uuid': '05184b2f-ec44-3de3-abe5-d5f386d7e1eb'}"
US,Topics,NASDAQ,"GoodRx Holdings, Inc.",GDRX,20230102 174108,,"{'company': ['GoodRx Holdings, Inc.'], 'details': ['GoodRx', 'GoodRx Holdings', 'Telehealth Marketplace'], 'execs': []}",Healthcare,Health Information Services,"{'messageBoardId': 'finmb_576807508', 'uuid': '8ec37d7e-ca5b-3fc7-98fe-75528832390c'}"
US,Topics,NASDAQ,GDS Holdings Limited,GDS,20230110 085115,,"{'company': ['GDS Holdings Ltd'], 'details': ['GDS Holdings', 'GDS'], 'execs': ['Wei Huang', 'Huang']}",Technology,Information Technology Services,"{'messageBoardId': 'finmb_403751487', 'uuid': '495ebb08-d96f-31ef-82a0-5992b75a58e0'}"
US,Topics,NYSE,General Electric Company,GE,20230109 085126,,"{'company': ['General Electric Company'], 'details': ['General Electric', 'GE'], 'execs': ['Lawrence Culp', 'Culp', 'Larry Culp']}",Industrials,Specialty Industrial Machinery,"{'messageBoardId': 'finmb_177031', 'uuid': 'f8037296-28ad-3419-9f22-4c2a225038e9'}"
